,GaiaEDR3,RAdeg,e_RAdeg,DEdeg,e_DEdeg,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,RFG,BPmag,RFBP,RPmag,RFRP,E(BP/RP),RUWE,IPDfmp,RV,e_RV,r_RV,f_RV,GCNSprob,WDprob,Dist1,Dist16,Dist50,Dist84,xcoord50,xcoord16,xcoord84,ycoord50,ycoord16,ycoord84,zcoord50,zcoord16,zcoord84,Uvel50,Uvel16,Uvel84,Vvel50,Vvel16,Vvel84,Wvel50,Wvel16,Wvel84,GUNN,r_GUNN,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,WISE,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag
37,4913847589156808960,17.096328,0.22632,-55.2456189,0.26905,11.208,0.3468,20.375,0.27283,31.739,0.39906,4.0327,199.97,3.8993,364.96,4.0204,417.49,1.2458,3.4,86,39.936,27.413,b'2017AJ....153...75K',b'F',0.99,0.0,0.08342,0.08677,0.08946,0.09227,19.79172,19.19649,20.41413,-37.48614,-36.35876,-38.66501,-78.77487,-76.40573,-81.25218,-10.275,-13.567,-6.03,-2.931,-10.854,3.263,-21.84,-38.087,-8.599,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01082304-5514447',4.216,0.45,4.215,0.35,4.204,0.41,b'J010823.09-551444.2',6.328,0.052,4.244,0.038,0.0,0.0,0.0,0.0
38,2470140321630664064,17.1484389,0.15378,-10.1828823,0.07953,27.06,0.17986,215.922,0.29751,-139.029,0.2262,3.1326,1161.25,3.8601,102.16,2.5126,124.45,1.1162,2.57,0,11.1,1.46,b'2018yCat.1345....0G',b'F',1.0,0.07,0.03638,0.03671,0.03697,0.0372,-8.11574,-8.05952,-8.16697,7.52458,7.47247,7.57208,-35.27014,-35.02584,-35.49277,-20.441,-20.739,-20.102,-38.727,-39.148,-38.346,-15.064,-16.278,-13.764,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01083539-1010560',1.639,0.274,1.014,0.24,0.922,0.25,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,574112955678493824,17.1924721,0.08587,86.2570438,0.11818,10.803,0.12167,80.457,0.10043,-10.542,0.1368,3.8804,906.78,4.5182,205.42,3.1419,359.08,1.234,2.21,0,8.356,0.1949,b'2018A&A...616A...1G',b'T',1.0,0.0,0.09041,0.09171,0.09272,0.09378,-46.64504,-46.13574,-47.17906,71.17306,70.39595,71.9879,36.81676,36.41478,37.23827,-34.39,-34.765,-34.028,-12.421,-12.69,-12.158,1.448,1.354,1.549,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01084492+8615254',2.355,0.316,1.887,0.2,1.656,0.238,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,411601907281189504,17.7774336,0.07442,55.1498129,0.06806,23.884,0.11356,226.056,0.0967,-19.541,0.08568,4.288,1270.5,4.3776,1541.31,4.1377,554.59,1.1512,0.95,0,2.5,0.6,b'2006AstL...32..759G',b'F',1.0,0.014,0.0414,0.04167,0.04186,0.04208,-24.24892,-24.14045,-24.37503,33.66544,33.51486,33.84053,-5.54596,-5.52116,-5.57481,-37.955,-38.341,-37.596,-24.371,-24.818,-23.865,-0.737,-0.819,-0.665,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01110616+5508596',4.449,0.296,4.277,0.252,4.128,0.396,b'J011106.61+550857.5',7.113,0.058,6.289,0.038,3.954,0.013,3.842,0.023
41,309966797615673856,17.9154485,0.11707,30.0895192,0.08815,18.965,0.15063,73.384,0.13943,-26.707,0.11314,4.198,907.43,4.7486,1299.08,3.505,330.7,1.2337,1.15,0,29.186,0.1627,b'2018A&A...616A...1G',b'T',1.0,0.011,0.05185,0.05235,0.05275,0.05316,-27.4434,-27.23607,-27.65695,34.96997,34.70577,35.24209,-28.40492,-28.19032,-28.62595,-28.401,-28.536,-28.261,5.592,5.431,5.742,-19.882,-19.978,-19.779,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01113963+3005229',2.788,0.238,2.261,0.194,2.148,0.236,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2475331528340199936,18.600727,0.09092,-7.9215902,0.06421,41.575,0.10583,124.225,0.13727,278.007,0.1374,5.017,1376.34,5.2574,1197.56,4.636,434.47,1.179,0.86,0,22.113,0.2391,b'2018A&A...616A...1G',b'T',1.0,0.015,0.02392,0.02399,0.02405,0.02411,-6.27236,-6.25639,-6.28807,5.30001,5.28652,5.31329,-22.60761,-22.55004,-22.66424,-33.883,-33.984,-33.789,21.55,21.481,21.626,-9.068,-9.314,-8.862,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01142403-0755222',4.396,0.322,4.019,0.264,4.064,0.314,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4934923028038871296,18.8005589,0.0412,-45.5308733,0.0499,65.527,0.07042,665.086,0.05157,178.07,0.06405,4.8279,2008.2,5.1078,1834.66,4.3799,721.08,1.1964,1.38,0,11.816,0.1525,b'2018A&A...616A...1G',b'T',1.0,0.034,0.01522,0.01524,0.01526,0.01528,1.70459,1.70277,1.70648,-4.66705,-4.66208,-4.67222,-14.42904,-14.41366,-14.44503,-45.042,-45.101,-44.99,-21.813,-21.859,-21.763,-10.76,-10.897,-10.619,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01151112-4531540',4.094,0.346,3.719,0.268,3.782,0.268,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,4692263148249862016,18.9471371,1.02068,-68.8754292,0.85428,42.991,1.05811,413.48,1.29108,116.037,1.01087,4.8298,1199.59,5.0661,1197.7,4.4658,379.53,1.1719,10.41,0,7.478,1.1274,b'2018A&A...616A...1G',b'T',0.916,0.145,0.02203,0.02275,0.02333,0.02393,7.70885,7.5161,7.90588,-13.54181,-13.20321,-13.88792,-17.36515,-16.93094,-17.80896,-40.671,-41.867,-39.478,-23.564,-24.416,-22.744,-9.739,-10.586,-8.864,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01154602-6852331',3.759,0.424,3.457,0.412,3.876,0.036,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,296483280365523840,19.8667664,0.12676,27.2640079,0.08638,10.15,0.16187,25.242,0.14336,-11.413,0.10755,4.7261,1152.36,4.7557,1097.24,4.6692,360.13,1.1493,0.88,0,5.8,2.7,b'2006AstL...32..759G',b'F',1.0,0.0,0.09523,0.09709,0.09862,0.10024,-52.40263,-51.58839,-53.26232,61.23135,60.27993,62.23589,-56.83643,-55.9533,-57.76886,-11.002,-12.344,-9.616,-6.272,-7.887,-4.71,-6.262,-7.699,-4.732,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01192799+2715506',4.854,0.324,4.599,0.046,4.536,0.027,b'J011928.03+271549.9',4.565,0.029,4.951,0.034,4.614,0.014,4.527,0.024
46,398030875774246656,20.5852846,0.09023,45.5288168,0.07501,14.604,0.10281,31.681,0.10151,9.024,0.0881,4.5738,1073.17,5.1125,1260.86,3.898,424.0,1.226,1.0,0,-12.966,0.1693,b'2018A&A...616A...1G',b'T',1.0,0.0,0.06743,0.06801,0.06845,0.06896,-40.82478,-40.56007,-41.12934,51.17023,50.83844,51.55197,-20.01765,-19.88785,-20.16698,-0.715,-0.839,-0.597,-14.874,-15.018,-14.742,7.803,7.746,7.869,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01222043+4531437',3.249,0.278,2.732,0.22,2.554,0.278,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2478112158887431296,21.0055047,0.19207,-8.1841565,0.11211,29.034,0.21984,-76.226,0.28563,-201.519,0.12401,3.3186,657.49,3.992,63.1,2.6863,106.71,1.1436,2.12,0,17.2,0.5,b'2006AstL...32..759G',b'F',1.0,0.041,0.03386,0.03417,0.03442,0.0347,-10.04146,-9.96973,-10.12263,6.6228,6.57549,6.67633,-32.24985,-32.01946,-32.51053,22.362,22.092,22.644,-15.068,-15.241,-14.901,-28.412,-28.847,-27.968,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01240142-0810596',1.896,0.348,1.401,0.276,1.289,0.3,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2455241320597417856,21.4053405,0.16869,-14.598866,0.09191,11.373,0.27846,38.357,0.29408,-18.188,0.07679,4.5115,1892.36,5.1575,1574.25,3.7387,562.43,1.2577,1.89,0,-25.248,0.3465,b'2018A&A...616A...1G',b'T',0.998,0.014,0.08326,0.08611,0.08808,0.09019,-20.78339,-20.32011,-21.28184,8.7893,8.59338,9.00009,-85.13629,-83.23853,-87.17811,-2.497,-2.695,-2.306,-18.126,-18.483,-17.764,24.834,24.507,25.175,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01253723-1435554',2.562,0.302,1.973,0.236,1.835,0.244,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,510204838759030144,21.4566125,0.22192,60.2350676,0.23417,32.03,0.40027,296.42,0.27711,-49.127,0.36436,2.6805,396.8,3.1518,37.27,2.5794,57.28,0.9319,4.49,0,6.7,1.78,b'2007AN....328..889K',b'F',0.984,0.031,0.03033,0.03084,0.03124,0.03165,-18.86713,-18.62812,-19.11796,24.86426,24.54929,25.19482,-1.28197,-1.26573,-1.29901,-39.406,-40.653,-38.316,-21.7,-23.056,-20.226,-1.641,-1.735,-1.548,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01254889+6014070',2.336,0.256,2.367,0.186,2.245,0.282,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,531667443164972416,21.4843144,0.07113,68.1301307,0.08928,16.24,0.10609,74.122,0.09817,26.31,0.12213,4.444,1233.19,4.9646,1580.05,3.7697,462.23,1.2323,2.24,0,-12.614,0.2122,b'2018A&A...616A...1G',b'T',1.0,0.02,0.06071,0.0612,0.06158,0.06199,-36.16085,-35.93907,-36.40302,49.5001,49.19651,49.8316,5.87472,5.83869,5.91407,-8.488,-8.654,-8.322,-22.99,-23.181,-22.8,9.26,9.194,9.33,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01255599+6807480',3.074,0.24,2.567,0.2,2.324,0.26,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,397372371388455424,21.9163499,0.10291,45.4061957,0.09455,34.733,0.13411,357.564,0.12692,-110.039,0.11836,4.6943,677.43,4.9338,695.16,4.3385,338.71,1.1658,1.33,14,12.4,0.6,b'2006AstL...32..759G',b'F',1.0,0.033,0.02854,0.02868,0.0288,0.0289,-17.5414,-17.47383,-17.60716,21.22791,21.14613,21.30748,-8.41819,-8.38576,-8.44975,-45.005,-45.418,-44.649,-24.741,-25.2,-24.288,-10.986,-11.176,-10.826,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01273935+4524243',4.17,0.264,3.995,0.236,3.926,0.296,b'J012739.87+452422.2',5.04,0.104,4.369,0.048,3.749,0.014,3.703,0.022
52,4935615308047192576,22.0912613,0.19725,-43.3191541,0.27596,13.361,0.35549,-17.72,0.22755,-206.864,0.30891,2.7603,682.73,3.9138,78.26,2.2248,86.23,0.94,6.39,3,25.8,0.9,b'1979IAUS...30...57E',b'F',0.992,0.02,0.07053,0.07306,0.07512,0.07719,4.20371,4.08827,4.31982,-22.61804,-21.99691,-23.24275,-71.51014,-69.54635,-73.48527,51.327,49.981,52.628,-58.549,-59.888,-57.134,-5.603,-6.526,-4.535,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01282192-4319054',0.611,0.22,-0.324,0.284,-0.497,0.344,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,398968209436589312,22.5254168,0.10301,47.007083,0.07175,9.795,0.11663,-0.95,0.10525,-42.638,0.08329,5.0113,941.97,5.4995,1527.05,4.3633,403.32,1.2271,1.07,0,-11.515,0.2052,b'2018A&A...616A...1G',b'T',1.0,0.0,0.0993,0.10095,0.10223,0.10342,-63.03589,-62.248,-63.76936,75.79024,74.84294,76.67212,-27.06438,-26.7261,-27.3793,8.451,8.317,8.588,-14.454,-14.642,-14.275,-16.686,-16.962,-16.426,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01300611+4700260',3.87,0.266,3.415,0.216,3.115,0.282,b' ',0.0,0.0,0.0,0.0,3.01,0.013,2.964,0.017
54,4929469381645492864,22.8138723,0.07812,-49.0720182,0.07245,22.793,0.10604,138.339,0.0989,154.031,0.09182,3.6709,1290.55,4.2119,204.65,3.0016,437.48,1.2204,2.51,0,-7.3,0.7,b'2006AstL...32..759G',b'F',1.0,0.008,0.04336,0.04364,0.04386,0.04406,4.8485,4.82462,4.87123,-16.62118,-16.53933,-16.69911,-40.29433,-40.09588,-40.48324,-42.955,-43.181,-42.736,7.988,7.702,8.252,-0.517,-1.205,0.104,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01311510-4904214',2.226,0.292,1.703,0.192,1.629,0.222,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2591891443195067264,22.8709992,0.54054,15.3458175,0.29297,8.734,0.92066,28.584,0.61257,-3.217,0.3765,3.3829,463.35,3.9631,110.21,2.7512,300.13,1.1782,18.51,59,13.78,0.17,b'2008AJ....135..209M',b'F',0.49,0.036,0.09408,0.10437,0.11303,0.1211,-56.98485,-52.61965,-61.05424,53.1223,49.05299,56.91586,-81.89011,-75.61711,-87.73804,-18.612,-19.373,-17.713,-4.143,-4.9,-3.235,-8.753,-8.918,-8.583,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01312901+1520452',2.056,0.332,1.605,0.188,1.462,0.202,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,509342237530006016,23.4824556,0.04347,59.2319715,0.05656,16.255,0.09502,-44.188,0.06063,-18.538,0.06415,4.408,2027.67,4.9154,2864.31,3.7428,947.77,1.2312,1.71,0,7.176,0.3056,b'2018A&A...616A...1G',b'T',1.0,0.0,0.06075,0.06121,0.06154,0.06191,-38.12748,-37.9186,-38.35255,48.1884,47.92441,48.47287,-3.42676,-3.40798,-3.44699,5.095,4.901,5.291,12.621,12.375,12.861,-7.837,-7.885,-7.788,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01335585+5913554',3.019,0.2,2.481,0.164,2.311,0.218,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,348020482735930112,24.1983212,0.18556,41.4037618,0.11894,74.194,0.2083,-171.892,0.2701,-381.815,0.13015,3.9661,557.71,4.2386,382.07,3.5157,285.56,1.2016,7.25,0,-28.385,0.1894,b'2018A&A...616A...1G',b'T',1.0,0.079,0.01339,0.01344,0.01348,0.01351,-8.43717,-8.41486,-8.46098,9.37028,9.34551,9.39673,-4.75651,-4.74393,-4.76993,28.545,28.417,28.673,-22.393,-22.527,-22.264,-14.33,-14.423,-14.226,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01364784+4124200',3.175,0.21,2.957,0.178,2.859,0.274,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,399402894487590144,24.4985819,0.12816,48.6277142,0.12985,18.549,0.19993,62.968,0.17828,-111.999,0.12586,3.2096,697.51,3.9958,69.89,2.561,75.96,1.1165,3.11,0,16.264,0.0005,b'2018A&A...616A...7S',b'F',1.0,0.0,0.05255,0.05332,0.05391,0.05451,-34.26112,-33.8842,-34.64285,39.67102,39.23458,40.11303,-12.61355,-12.47478,-12.75409,-22.462,-22.593,-22.339,-6.281,-6.481,-6.097,-28.264,-28.55,-28.009,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01375956+4837417',1.42,0.242,0.741,0.154,0.649,0.204,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,350442122738958336,24.8373691,0.10686,44.3862134,0.07362,12.359,0.10457,-13.395,0.12602,8.635,0.08516,4.772,1335.64,5.2233,1594.28,4.1698,712.43,1.2116,1.19,0,6.66,0.1219,b'2018A&A...616A...1G',b'T',1.0,0.0,0.07946,0.08032,0.08098,0.08171,-51.5209,-51.09917,-51.98713,57.44958,56.97932,57.96945,-24.55461,-24.35362,-24.77681,-0.464,-0.552,-0.364,9.027,8.922,9.129,0.128,0.08,0.179,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01392101+4423100',3.667,0.254,3.271,0.204,2.969,0.25,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,348515297330773120,25.4513427,0.33186,42.6126998,0.25962,68.024,0.37179,824.761,0.29587,-156.423,0.28716,4.8004,1026.58,5.1121,1277.26,4.3069,195.28,1.2074,2.89,0,-0.115,0.1553,b'2018A&A...616A...1G',b'T',0.868,0.163,0.01452,0.01462,0.0147,0.01478,-9.41343,-9.36298,-9.46591,10.19433,10.13969,10.25116,-4.85918,-4.83313,-4.88626,-43.14,-43.404,-42.9,-39.463,-39.715,-39.243,1.121,1.064,1.176,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01414714+4236483',4.0,0.262,3.703,0.226,3.577,0.314,b'J014148.17+423647.1',6.459,0.058,5.253,0.06,0.0,0.0,0.0,0.0
61,5021530047130652800,25.5355206,0.29827,-32.3270064,0.23913,15.981,0.41597,-82.704,0.29446,-4.233,0.245,4.9589,2146.85,5.4926,2198.28,4.2806,620.16,1.2297,5.21,0,13.827,0.1466,b'2018A&A...616A...1G',b'T',0.986,0.013,0.05903,0.06118,0.06269,0.06436,-6.34866,-6.19542,-6.51802,-11.58177,-11.30222,-11.89073,-61.28524,-59.80599,-62.92011,18.203,17.677,18.747,11.595,11.208,11.994,-18.222,-18.417,-18.03,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01420862-3219368',3.648,0.26,3.066,0.202,2.95,0.242,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,96331172942614528,25.6225857,0.12092,20.2655192,0.09055,130.823,0.15319,-300.737,0.13665,-673.539,0.10562,4.9997,1007.99,5.4398,955.43,4.4173,391.15,1.2032,1.26,0,-33.578,0.1688,b'2018A&A...616A...1G',b'T',1.0,0.138,0.00762,0.00763,0.00764,0.00765,-4.34398,-4.33881,-4.34925,3.7928,3.78828,3.7974,-5.01657,-5.0106,-5.02265,34.878,34.783,34.972,-24.929,-25.011,-24.848,2.123,2.009,2.233,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01422977+2016073',3.855,0.24,3.391,0.226,3.285,0.266,b'J014229.48+201556.3',4.951,0.056,4.624,0.056,0.0,0.0,3.312,0.033
63,2452378776434477184,26.0090551,0.11875,-15.9336802,0.08321,273.81,0.17013,-1721.728,0.18088,854.963,0.08807,3.3004,989.7,3.7995,99.0,2.7483,287.5,1.1579,2.63,0,0.0,0.0,b' ',b'F',1.0,0.122,0.00365,0.00365,0.00365,0.00365,-1.03321,-1.03256,-1.03384,0.12554,0.12546,0.12562,-3.5008,-3.4986,-3.50295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01440402-1556141',2.149,0.31,1.8,0.234,1.794,0.274,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2572221764290136192,26.3487591,0.13611,9.1579895,0.08286,12.53,0.12765,71.227,0.19047,53.727,0.10812,4.0125,959.67,4.4887,748.38,3.3678,277.67,1.23,2.62,0,13.023,0.1607,b'2018A&A...616A...1G',b'T',1.0,0.005,0.07795,0.07902,0.07988,0.08067,-40.60289,-40.16212,-41.00487,28.84657,28.53343,29.13216,-62.45584,-61.77785,-63.07418,-35.395,-35.696,-35.046,2.25,2.156,2.335,7.373,7.149,7.588,b' 1237678833225564219',b'2017ApJS..233...25A',10.418,0.009,9.337,0.006,8.351,0.006,4.863,0.0,b'01452364+0909279',2.571,0.234,2.153,0.23,2.025,0.256,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,4912947570170211840,26.5270418,0.05202,-53.5217694,0.06086,16.058,0.06935,126.534,0.0591,59.909,0.07578,5.0231,1450.58,5.035,1210.59,4.9905,380.21,1.1511,1.04,0,9.5,2.0,b'1953GCRV..C......0W',b'F',1.0,0.033,0.06167,0.06201,0.06229,0.06255,7.9695,7.9335,8.00178,-28.40048,-28.27221,-28.51552,-54.86643,-54.61863,-55.08867,-38.405,-38.708,-38.11,-16.084,-16.947,-15.201,-7.949,-9.606,-6.207,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01460627-5331194',4.988,0.043,5.026,0.027,4.964,0.027,b'J014606.47-533117.2',5.27,0.125,4.718,0.048,4.984,0.016,4.594,0.026
66,2461043306017773696,27.3955927,0.09618,-10.6868241,0.0604,42.585,0.12489,-147.867,0.11902,-93.48,0.06622,4.5682,1379.2,4.7434,1065.39,4.2836,303.85,1.1643,0.86,0,0.611,0.7515,b'2018A&A...616A...1G',b'T',1.0,0.058,0.02333,0.02342,0.02348,0.02355,-8.29037,-8.26759,-8.31528,2.14693,2.14103,2.15338,-21.8628,-21.80271,-21.92848,17.956,17.701,18.226,2.211,2.141,2.276,-7.245,-7.903,-6.568,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01493510-1041110',3.656,0.202,3.47,0.18,3.872,0.036,b' ',0.0,0.0,0.0,0.0,3.895,0.015,3.798,0.024
67,2461150714560126080,27.8653102,0.14574,-10.3352131,0.09844,12.877,0.20997,39.752,0.18426,-40.956,0.10877,3.4278,909.0,4.0679,106.37,2.7421,193.63,1.1937,2.8,0,7.8,0.3,b'2006AstL...32..759G',b'F',1.0,0.0,0.07516,0.07664,0.07778,0.07903,-28.19939,-27.78575,-28.65299,7.09212,6.98809,7.2062,-72.14375,-71.08552,-73.30421,-5.353,-5.488,-5.22,-20.14,-20.505,-19.824,-8.329,-8.607,-8.031,b' 1237652899149512757',b'2017ApJS..233...25A',9.325,0.004,8.97,0.004,8.679,0.005,6.769,0.005,b'01512762-1020061',1.739,0.278,1.155,0.216,1.016,0.25,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,93806419367308544,28.3829171,0.13363,19.293423,0.1009,19.627,0.15262,77.138,0.19755,-97.321,0.13065,4.5624,575.0,4.5521,609.48,4.5805,110.81,1.1461,0.92,0,-0.6,1.78,b'2007AN....328..889K',b'F',1.0,0.086,0.05005,0.05058,0.05096,0.05135,-30.43974,-30.21278,-30.67238,23.31618,23.14233,23.49438,-33.56839,-33.31811,-33.82495,-6.377,-7.3,-5.367,-26.771,-27.542,-26.014,-11.972,-13.007,-10.857,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01533181+1917381',6.933,0.0,6.71,0.0,4.716,0.021,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2512513678696855936,28.3890496,0.42307,3.1876443,0.1604,16.664,0.24161,32.687,0.62131,25.146,0.1688,4.3507,721.09,4.8266,786.59,3.7183,240.0,1.2214,1.71,0,32.122,1.158,b'2018A&A...616A...1G',b'T',0.862,0.011,0.05795,0.0591,0.05993,0.06082,-29.35208,-28.94176,-29.78482,15.84534,15.62384,16.07895,-49.79362,-49.09755,-50.52773,-25.878,-26.49,-25.236,7.882,7.538,8.226,-20.795,-21.793,-19.782,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01533336+0311151',3.068,0.26,2.628,0.218,2.541,0.234,b' ',0.0,0.0,0.0,0.0,2.509,0.012,2.417,0.017
70,4942522955488925696,28.410824,0.10563,-46.3030548,0.12407,9.75,0.17096,-91.676,0.12778,-86.746,0.14688,3.2137,598.0,4.6727,188.09,2.3593,131.81,1.1139,2.01,4,2.9,1.5,b'2006AstL...32..759G',b'F',1.0,0.016,0.09869,0.10093,0.10277,0.10458,3.01876,2.96477,3.07196,-39.67359,-38.96412,-40.37284,-94.75438,-93.05991,-96.42443,61.634,60.503,62.712,-1.81,-2.436,-1.262,-0.535,-2.031,0.756,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01533874-4618096',0.452,0.228,-0.504,0.324,-0.773,0.374,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,4697508196671120000,28.7347683,0.08284,-67.6469769,0.07844,14.744,0.08781,75.927,0.1223,73.401,0.10424,4.4194,1069.79,4.9082,1139.79,3.7848,377.2,1.2175,0.96,0,-17.751,0.1483,b'2018A&A...616A...1G',b'T',1.0,0.027,0.06693,0.06747,0.06785,0.06823,18.28363,18.18234,18.38758,-41.21107,-40.98276,-41.44537,-50.7012,-50.42031,-50.98945,-37.405,-37.604,-37.209,6.952,6.857,7.047,4.609,4.49,4.737,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01545613-6738503',3.162,0.272,2.695,0.212,2.59,0.24,b' ',0.0,0.0,0.0,0.0,2.496,0.01,2.416,0.016
72,4937200425857908992,28.994283,0.12815,-51.6075696,0.14186,56.851,0.16276,680.11,0.14466,294.318,0.18621,3.4718,840.93,3.9696,120.03,2.8571,384.82,1.2,3.67,0,-6.3,0.7,b'2006AstL...32..759G',b'F',1.0,0.065,0.01747,0.01754,0.01759,0.01764,1.52118,1.51662,1.52557,-7.93303,-7.90925,-7.95593,-15.62677,-15.57993,-15.67187,-58.8,-58.984,-58.629,-17.28,-17.576,-16.964,10.074,9.496,10.699,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01555745-5136319',2.277,0.308,1.887,0.276,1.73,0.292,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,4942195301023352320,29.2926925,0.20949,-47.3852324,0.24803,15.031,0.32556,105.735,0.247,10.665,0.27716,4.5973,1599.2,5.0437,1432.43,3.9907,458.17,1.2166,3.76,0,13.356,0.2245,b'2018A&A...616A...1G',b'T',1.0,0.033,0.06355,0.06538,0.06686,0.06819,2.29475,2.24366,2.34037,-27.10116,-26.49774,-27.63993,-61.08332,-59.72326,-62.29765,-26.357,-26.958,-25.811,-24.206,-24.626,-23.822,-4.879,-5.121,-4.611,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'01571008-4723069',3.278,0.226,2.772,0.19,2.666,0.19,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
